leadId,name,category,rating,reviews,phone,website,websiteType,websiteStatus,address,city,state,country,googleMapsUrl,businessScore,businessReason,preliminaryOpportunityScore,preliminaryOpportunityLevel,preliminaryOpportunityReason
https://www.google.com/maps/search/?api=1&query=Onutecni&query_place_id=ChIJVRkdpRzQEQ0RUVsVbopGhcI,Onutecni,Proveedor de repuestos de electrodomésticos,4.9,40,+34 959 22 57 31,,none,website_not_found,"C. Beas, 2, 21006 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Onutecni&query_place_id=ChIJVRkdpRzQEQ0RUVsVbopGhcI,73,excelente valoración · 30+ reseñas · teléfono disponible · ficha de Google Maps,84,HIGH,sin web registrada · excelente reputación · 30+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=ELECTRICIDAD%20LUZ%20DEL%20ODIEL&query_place_id=ChIJ9agrd_SDUWoRkvMOhAORUqM,ELECTRICIDAD LUZ DEL ODIEL,Electricista,4.5,25,+34 959 19 83 56,,none,website_not_found,,,,,https://www.google.com/maps/search/?api=1&query=ELECTRICIDAD%20LUZ%20DEL%20ODIEL&query_place_id=ChIJ9agrd_SDUWoRkvMOhAORUqM,59,buena valoración · 10+ reseñas · teléfono disponible · ficha de Google Maps,76,HIGH,sin web registrada · buena reputación · 20+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Acotec%20Porteros&query_place_id=ChIJxzLbvRzQEQ0ReFPvNhjgf4g,Acotec Porteros,Electricista,5,6,+34 675 50 53 47,,none,website_not_found,"C. Cortegana, 26, Loc 1, 21006 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Acotec%20Porteros&query_place_id=ChIJxzLbvRzQEQ0ReFPvNhjgf4g,55,excelente valoración · teléfono disponible · ficha de Google Maps,75,HIGH,sin web registrada · excelente reputación · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Reformas%20Colombia&query_place_id=ChIJy8UOVVTREQ0RfyvpSOoFZW4,Reformas Colombia,Reformas,5,5,+34 666 95 42 46,,none,website_not_found,"C. Roque Barcia, 7, 21003 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Reformas%20Colombia&query_place_id=ChIJy8UOVVTREQ0RfyvpSOoFZW4,55,excelente valoración · teléfono disponible · ficha de Google Maps,75,HIGH,sin web registrada · excelente reputación · teléfono disponible
https://www.google.com/maps/search/?api=1&query=TEYVA%20HUELVA&query_place_id=ChIJS9ecZR3FEQ0R2TtZk6Wcx-c,TEYVA HUELVA,Electricista,4.8,4,+34 667 97 97 90,,none,website_not_found,"Polígono la luz fase, 5, nave 8-9, 21007 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=TEYVA%20HUELVA&query_place_id=ChIJS9ecZR3FEQ0R2TtZk6Wcx-c,55,excelente valoración · teléfono disponible · ficha de Google Maps,75,HIGH,sin web registrada · excelente reputación · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Reformas%20y%20Multiservicios%20JD&query_place_id=ChIJwSBVeQzREQ0R7n4Tnp2hs0E,Reformas y Multiservicios JD,Electricista,5,2,+34 640 67 65 72,,none,website_not_found,"C. Perez Quintero, 21006 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Reformas%20y%20Multiservicios%20JD&query_place_id=ChIJwSBVeQzREQ0R7n4Tnp2hs0E,55,excelente valoración · teléfono disponible · ficha de Google Maps,75,HIGH,sin web registrada · excelente reputación · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Marelec%20S%20L&query_place_id=ChIJi9_zRSTQEQ0R-8Ws2x7AhIY,Marelec S L,Electricista,5,2,+34 959 27 19 08,,none,website_not_found,"Poligono Industrial Pavipresa, Nave, 23, 21007 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Marelec%20S%20L&query_place_id=ChIJi9_zRSTQEQ0R-8Ws2x7AhIY,55,excelente valoración · teléfono disponible · ficha de Google Maps,75,HIGH,sin web registrada · excelente reputación · teléfono disponible
https://www.google.com/maps/search/?api=1&query=El%C3%A9ctrica%20Diego%20P%C3%A9rez&query_place_id=ChIJBRFCcGfPEQ0RLWpAkKafgGM,Eléctrica Diego Pérez,Electricista,5,1,+34 653 02 84 24,,none,website_not_found,"C. Baleares, 3, 21004 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=El%C3%A9ctrica%20Diego%20P%C3%A9rez&query_place_id=ChIJBRFCcGfPEQ0RLWpAkKafgGM,55,excelente valoración · teléfono disponible · ficha de Google Maps,75,HIGH,sin web registrada · excelente reputación · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Electricistas%20en%20Huelva%20-%20Daniel%20-%20Electricistas%20en%20Huelva%2024H&query_place_id=ChIJ-W0Oq_VYLK4RzYm35gYeU9w,Electricistas en Huelva - Daniel - Electricistas en Huelva 24H,Electricista,5,1,+34 642 30 06 28,,none,website_not_found,,,,,https://www.google.com/maps/search/?api=1&query=Electricistas%20en%20Huelva%20-%20Daniel%20-%20Electricistas%20en%20Huelva%2024H&query_place_id=ChIJ-W0Oq_VYLK4RzYm35gYeU9w,55,excelente valoración · teléfono disponible · ficha de Google Maps,75,HIGH,sin web registrada · excelente reputación · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Reforbiem&query_place_id=ChIJi0p5XNvREQ0RrddlmXqyPmI,Reforbiem,Electricista,5,1,+34 603 58 45 73,,none,website_not_found,,,,,https://www.google.com/maps/search/?api=1&query=Reforbiem&query_place_id=ChIJi0p5XNvREQ0RrddlmXqyPmI,55,excelente valoración · teléfono disponible · ficha de Google Maps,75,HIGH,sin web registrada · excelente reputación · teléfono disponible
