leadId,name,category,rating,reviews,phone,website,websiteType,websiteStatus,address,city,state,country,googleMapsUrl,businessScore,businessReason,preliminaryOpportunityScore,preliminaryOpportunityLevel,preliminaryOpportunityReason
https://www.google.com/maps/search/?api=1&query=Taller%20Mec%C3%A1nico%20J.Suarez&query_place_id=ChIJ4epH39vPEQ0RcWfc-ZKGt_o,Taller Mecánico J.Suarez,Taller mecánico,4.8,139,+34 685 86 72 23,,none,website_not_found,,Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Taller%20Mec%C3%A1nico%20J.Suarez&query_place_id=ChIJ4epH39vPEQ0RcWfc-ZKGt_o,89,excelente valoración · 100+ reseñas · teléfono disponible · ficha de Google Maps,92,HIGH,sin web registrada · excelente reputación · 100+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Auto%20Mec%C3%A1nica%20Zafra&query_place_id=ChIJmZgs7y7QEQ0RSlnTsHFD9_Y,Auto Mecánica Zafra,Taller de reparación de automóviles,4.9,63,+34 959 04 83 53,,none,website_not_found,,Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Auto%20Mec%C3%A1nica%20Zafra&query_place_id=ChIJmZgs7y7QEQ0RSlnTsHFD9_Y,82,excelente valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,89,HIGH,sin web registrada · excelente reputación · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Hermanos%20Romero%20Minchon&query_place_id=ChIJk2NUFxvQEQ0RBKcf6Igs-cA,Talleres Hermanos Romero Minchon,Taller de reparación de automóviles,4.9,50,+34 606 43 82 50,,none,website_not_found,,Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Talleres%20Hermanos%20Romero%20Minchon&query_place_id=ChIJk2NUFxvQEQ0RBKcf6Igs-cA,82,excelente valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,89,HIGH,sin web registrada · excelente reputación · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Taller%20El%20Olivo&query_place_id=ChIJLaqheN_PEQ0RXMEzeRHSpQc,Taller El Olivo,Taller de reparación de automóviles,4.7,99,+34 639 08 14 45,,none,website_not_found,,Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Taller%20El%20Olivo&query_place_id=ChIJLaqheN_PEQ0RXMEzeRHSpQc,77,buena valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,85,HIGH,sin web registrada · buena reputación · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Asdrubal&query_place_id=ChIJ5XHeox7QEQ0RwruJ1EL5arc,Talleres Asdrubal,Taller de automóviles,4.7,86,+34 638 95 35 53,,none,website_not_found,,Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Talleres%20Asdrubal&query_place_id=ChIJ5XHeox7QEQ0RwruJ1EL5arc,77,buena valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,85,HIGH,sin web registrada · buena reputación · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Electromec%C3%A1nica%20Joviauto%20S.C&query_place_id=ChIJBToS29fPEQ0REr4txnCjeBs,Electromecánica Joviauto S.C,Taller de automóviles,4.6,82,+34 959 25 43 51,,none,website_not_found,,Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Electromec%C3%A1nica%20Joviauto%20S.C&query_place_id=ChIJBToS29fPEQ0REr4txnCjeBs,77,buena valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,85,HIGH,sin web registrada · buena reputación · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Car%20Service%20R.%20Lozano&query_place_id=ChIJ00EFYR7QEQ0R-JE5FRx9QbQ,Car Service R. Lozano,Taller mecánico,4.5,68,+34 616 89 51 67,,none,website_not_found,,Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Car%20Service%20R.%20Lozano&query_place_id=ChIJ00EFYR7QEQ0R-JE5FRx9QbQ,77,buena valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,85,HIGH,sin web registrada · buena reputación · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Tocar%20Motor%20SL&query_place_id=ChIJh7GD-f_PEQ0RU8omK9IFCNs,Tocar Motor SL,Taller de reparación de automóviles,4.7,58,+34 959 27 02 12,,none,website_not_found,,Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Tocar%20Motor%20SL&query_place_id=ChIJh7GD-f_PEQ0RU8omK9IFCNs,77,buena valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,85,HIGH,sin web registrada · buena reputación · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Motos%20Pepe%20Taller&query_place_id=ChIJsTi-ZRfQEQ0RhF0dckK9DZ8,Motos Pepe Taller,Taller de reparación de motos,4.5,52,+34 959 81 33 66,,none,website_not_found,,Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Motos%20Pepe%20Taller&query_place_id=ChIJsTi-ZRfQEQ0RhF0dckK9DZ8,77,buena valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,85,HIGH,sin web registrada · buena reputación · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Vargas%20C.B.&query_place_id=ChIJ2X5HLgfQEQ0RfFmwJWHebuE,Talleres Vargas C.B.,Taller de reparación de automóviles,4.9,42,+34 959 24 27 81,,none,website_not_found,,Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Talleres%20Vargas%20C.B.&query_place_id=ChIJ2X5HLgfQEQ0RfFmwJWHebuE,73,excelente valoración · 30+ reseñas · teléfono disponible · ficha de Google Maps,84,HIGH,sin web registrada · excelente reputación · 30+ reseñas · teléfono disponible
